unix,open,volume_btc,volume_eur,7_days_a,30_days_a,90_days_a,next_day_value,next_week_value
1676937600,23233.0,450.86647761,10346934.79467189,434.25,31.96,85.45,22874.0,22006.0
1677024000,22947.0,421.85547465,9618304.82202,307.79,41.65,87.45,22692.0,22018.0
1677110400,22800.0,375.31759111,8475797.16003713,99.5,47.96,89.28,22288.0,22142.0
1677196800,22585.0,406.14123734,8931451.950343939,88.04,53.64,90.88,21995.0,21578.0
1677283200,21991.0,134.35030337,2955572.32383663,-47.5,55.08,92.16,22160.0,21018.0
1677369600,21993.0,172.79004174,3858056.05197072,-134.96,54.15,92.86,22233.0,21063.0
1677456000,22320.0,389.89560805,8634628.1358753,-178.79,52.83,93.48,22006.0,21032.0
1677542400,22141.0,317.34379742,6940308.849575399,-194.86,54.11,94.1,22018.0,20998.0
1677628800,21878.0,474.06701962,10504851.08775958,-141.79,53.46,94.67,22142.0,20804.0
1677715200,22146.0,324.33776299,7179865.05930963,-118.75,55.13,95.35,21578.0,19902.0
1677801600,22137.0,536.89505729,11284997.20917851,-49.82,52.97,95.89,21018.0,19106.0
1677888000,21015.0,115.67618093,2431744.67551046,10.79,52.06,96.4,21063.0,19118.0
1677974400,21019.0,186.71712513,3941038.36011891,-117.68,45.31,95.85,21032.0,20002.0
1678060800,21105.0,304.17896748,6375286.979413319,-210.57,38.7,95.36,20998.0,21564.0
1678147200,20966.0,381.34081715,8019978.725481651,-212.75,33.99,94.8,20804.0,22674.0
1678233600,21032.0,322.45990614,6634612.568830499,-212.0,27.99,94.17,19902.0,22982.0
1678320000,20566.0,602.79149877,11597105.644836027,-199.79,20.36,93.29,19106.0,23292.0
1678406400,19240.0,842.29309521,15980826.895419331,-169.0,9.47,92.21,19118.0,24641.0
1678492800,18965.0,980.88556699,18902645.76146429,-225.14,-6.73,90.05,20002.0,25462.0
1678579200,19262.0,948.4740389,19673248.5148638,-367.57,-25.17,87.63,21564.0,25752.0
1678665600,20744.0,2306.56888362,51630237.89095008,-404.39,-48.38,85.37,22674.0,26090.0
1678752000,22384.0,1476.31960192,33903679.6580928,-207.39,-61.84,84.21,22982.0,26036.0
1678838400,22962.0,783.17078877,18015277.654076308,158.36,-63.32,84.48,23292.0,25643.0
1678924800,23000.0,589.38727726,13900698.9341771,544.82,-62.48,85.05,24641.0,25638.0
1679011200,23587.0,1076.54806096,27661902.4263672,799.86,-63.25,85.26,25462.0,25856.0
1679097600,25685.0,345.40146867,8717242.26629346,841.43,-58.84,85.35,25752.0,25572.0
1679184000,25245.0,397.94728203,10449697.67882577,913.25,-28.02,86.95,26090.0,25774.0
1679270400,26258.0,732.49530591,18988475.815104928,740.36,-6.1,88.05,26036.0,25548.0
1679356800,25918.0,460.98563349,12056618.25829746,674.04,27.25,89.47,25643.0,25137.0
1679443200,26150.0,1221.43536124,30701999.24012864,608.64,57.37,90.79,25638.0,25648.0
1679529600,25129.0,729.23203202,19067959.17325896,524.46,85.58,92.08,25856.0,25930.0
1679616000,26146.0,620.0522702,15852256.339933198,222.46,109.25,92.45,25572.0,25991.0
1679702400,25571.0,215.38003159,5507698.16781948,37.25,136.67,93.36,25774.0,26256.0
1679788800,25565.0,217.93538346,5662615.06844118,-1.25,157.94,93.72,25548.0,26169.0
1679875200,25976.0,502.6064406,12625473.787872,-99.18,176.46,93.91,25137.0,25796.0
1679961600,25109.0,433.74863242,10915284.3348493,-19.79,192.21,94.28,25648.0,25604.0
1680048000,25160.0,602.39172988,15744712.64387356,-71.79,200.6,93.7,25930.0,25778.0
1680134400,26134.0,626.32772472,16113533.37387144,-56.29,210.19,92.91,25991.0,25768.0
1680220800,25715.0,550.59646024,14462517.22112408,-46.93,223.57,92.7,26256.0,25653.0
1680307200,26254.0,148.24784075,3892543.55457275,26.93,230.66,91.94,26169.0,25645.0
1680393600,26254.0,160.36388634,4182931.61129256,91.79,241.36,91.36,25796.0,25826.0
1680480000,26092.0,755.89119034,19275981.24486034,131.39,250.17,90.65,25604.0,26622.0
1680566400,25497.0,467.69461117,12025363.84240304,187.75,248.37,89.71,25778.0,27473.0
1680652800,25713.0,470.3958799,12156911.1201356,52.36,240.5,88.32,25768.0,27433.0
1680739200,25840.0,275.57709512,7081504.613298641,-66.46,232.62,86.98,25653.0,27354.0
1680825600,25697.0,203.10900111,5201418.409425991,-52.29,222.56,85.66,25645.0,27618.0
1680912000,25609.0,124.24507416,3190737.74950296,-102.79,209.85,84.02,25826.0,27650.0
1680998400,25678.0,275.64395603,7159851.757879251,-85.07,191.29,82.15,26622.0,27600.0
1681084800,25972.0,431.345614,11764088.930622,-36.93,161.79,80.28,27473.0,27278.0
1681171200,27267.0,567.46054651,15706740.46685029,40.14,129.42,78.42,27433.0,27318.0
1681257600,27675.0,472.08714745,12836521.626312949,175.25,104.34,77.53,27354.0,27004.0
1681344000,27188.0,448.12580421,12332422.1318592,321.71,88.55,77.07,27618.0,26028.0
1681430400,27518.0,593.14918508,16440315.96286236,364.07,77.84,76.59,27650.0,25272.0
1681516800,27714.0,153.34707057,4230232.28874402,373.21,71.11,76.97,27600.0,25088.0
1681603200,27585.0,235.06750817,6491154.17060638,325.75,63.88,78.04,27278.0,25243.0
1681689600,27604.0,485.30048032,13079333.24510432,199.14,57.77,78.85,27318.0,24998.0
1681776000,26948.0,494.8903453,13703018.7710117,48.46,64.47,79.74,27004.0,25336.0
1681862400,27687.0,1333.7894035,35105337.10012,-45.79,63.05,80.04,26028.0,25766.0
1681948800,26310.0,613.72264214,15800289.4218943,8.82,72.63,80.41,25272.0,26237.0
1682035200,25746.0,659.38713863,16350822.87660811,-154.11,70.34,79.88,25088.0,26666.0
1682121600,24797.0,356.74847697,9053562.84854466,-298.96,65.84,79.88,25243.0,26576.0
1682208000,25378.0,358.6968156,9006159.6460848,-454.21,48.35,79.2,24998.0,26542.0
1682294400,25113.0,460.32437448,11454251.41018584,-461.46,41.78,78.81,25336.0,26074.0
1682380800,24883.0,480.3764506,12388428.2845234,-415.57,29.87,78.3,25766.0,25822.0
1682467200,25784.0,995.07244655,25622120.42621595,-399.07,16.64,77.32,26237.0,26138.0
1682553600,25739.0,601.68833754,16086137.7041319,-106.71,12.36,77.18,26666.0,26202.0
1682640000,26724.0,323.79007892,8615082.629824439,52.07,1.9,76.93,26576.0,26485.0
1682726400,26604.0,155.73308594,4134246.23244918,256.21,-2.14,77.42,26542.0,26514.0
1682812800,26538.0,339.76896255,9019506.8798523,277.0,-0.93,77.7,26074.0,26034.0
1682899200,26555.0,552.67796607,14144687.185629511,309.18,-3.24,78.32,25822.0,25511.0
1682985600,25598.0,481.66168937,12545842.023020389,263.89,-2.1,78.28,26138.0,25197.0
1683072000,26046.0,500.57423842,13130562.84799502,31.71,-7.26,77.64,26202.0,25184.0
1683158400,26226.0,510.24745264,13357768.06266256,-49.29,-10.35,77.45,26485.0,24945.0
1683244800,26178.0,547.98359989,14681576.60825288,-126.79,-16.37,77.31,26514.0,24717.0
1683331200,26786.0,298.3478538,7829244.3794196,-86.11,-21.54,77.17,26034.0,24696.0
1683417600,26238.0,280.48579786,7245228.64452166,22.07,-22.11,77.34,25511.0,24759.0
1683504000,25842.0,731.30921495,18414366.032441,55.61,-27.62,76.76,25197.0,24898.0
1683590400,25174.0,528.17336053,13320532.1525666,59.86,-36.54,75.78,25184.0,24928.0
1683676800,25216.0,784.88740814,19741488.08953728,-118.71,-49.39,74.55,24945.0,25083.0
1683763200,25145.0,463.35767415,11465785.64684175,-213.64,-59.72,73.12,24717.0,25084.0
1683849600,24735.0,613.33367846,15148728.52428354,-260.82,-61.24,70.74,24696.0,24884.0
1683936000,24694.0,151.45790115,3740555.78470155,-320.18,-61.65,67.94,24759.0,24986.0
1684022400,24698.0,196.53388324,4877970.9820168,-245.54,-64.38,65.22,24898.0,24902.0
1684108800,24811.0,495.80872286,12387285.13193424,-174.04,-63.69,62.37,24928.0,24778.0
1684195200,24974.0,333.03259047,8286849.94866501,-92.0,-59.67,59.46,25083.0,25054.0
1684281600,24885.0,369.49024274,9341082.82670994,-51.11,-54.19,56.87,25084.0,24870.0
1684368000,25277.0,419.66060172,10445352.3768108,-6.61,-47.99,55.69,24884.0,24576.0
1684454400,24882.0,282.65106802,7034054.47874572,81.57,-42.58,54.24,24986.0,24796.0
1684540800,24884.0,107.52926218,2697694.12957184,64.14,-33.88,53.13,24902.0,24970.0
1684627200,25083.0,143.48656944,3546987.9965568003,35.82,-33.42,52.04,24778.0,25609.0
1684713600,24723.0,357.52401687,8878036.38691584,22.61,-34.92,50.84,25054.0,26038.0
1684800000,24838.0,406.49534094,10272543.76089474,-26.79,-45.0,49.72,24870.0,25858.0
1684886400,25268.0,522.45987298,12785638.01156656,-37.43,-50.3,48.45,24576.0,25635.0
1684972800,24466.0,610.61260756,15072972.2176186,-9.86,-54.41,47.36,24796.0,25197.0
1685059200,24686.0,414.35753406,10319574.3857643,-25.89,-65.34,45.47,24970.0,25196.0
1685145600,24899.0,156.41962527,3916747.4167608,-45.82,-68.46,43.27,25609.0,25372.0
1685232000,25043.0,447.62731796,11716645.047603,-35.64,-70.03,41.18,26038.0,25324.0
1685318400,26172.0,509.0902643,13187474.2064272,17.86,-63.5,39.39,25858.0,24692.0
1685404800,25901.0,410.73881745,10602811.8336543,142.32,-49.77,38.26,25635.0,24742.0
1685491200,25810.0,430.1862736,10952542.525856,202.43,-38.05,36.66,25197.0,25030.0
1685577600,25456.0,371.81662361,9272362.95958618,276.25,-26.51,35.12,25196.0,24586.0
1685664000,24935.0,444.59811808,11318134.29196256,178.21,-23.53,33.27,25372.0,24606.0
1685750400,25454.0,186.04483721,4705073.9330409,20.43,-20.76,30.13,25324.0,24372.0
1685836800,25288.0,231.80678398,5878620.0417328,-60.21,-12.9,27.32,24692.0,24118.0
1685923200,25352.0,1077.61226803,25896100.41302893,-157.89,-6.1,24.37,24742.0,24091.0
1686009600,24032.0,1024.88972818,26084468.47190918,-96.18,5.7,21.3,25030.0,24042.0
1686096000,25457.0,643.14571397,15823957.14651788,-185.32,5.84,17.23,24586.0,23602.0
1686182400,24589.0,636.30572265,15641667.2741823,-68.04,13.43,13.82,24606.0,23276.0
1686268800,24580.0,361.31043034,8900159.83056522,-81.71,10.99,8.69,24372.0,23712.0
1686355200,24629.0,598.2423896,14426615.225204,-139.82,9.03,3.26,24118.0,24146.0
1686441600,24112.0,165.6735715,3996874.912437501,-105.86,7.18,-2.0,24091.0,24157.0
1686528000,24127.0,447.21990142,10757874.7286581,-121.54,-0.6,-6.62,24042.0,24320.0
1686614400,24059.0,555.58222039,13347862.84486975,-84.46,-8.28,-10.05,23602.0,25238.0
1686700800,24021.0,548.50956918,12716097.34229994,-199.5,-16.13,-13.13,23276.0,26582.0
1686787200,23181.0,725.38540402,16953707.66275544,-116.0,-23.16,-16.23,23712.0,27258.0
1686873600,23366.0,577.49867016,13893463.00670928,-195.21,-34.13,-19.52,24146.0,27716.0
1686960000,24058.0,134.8768582,3268740.6584769995,-205.61,-43.73,-21.09,24157.0,28100.0
1687046400,24235.0,130.64186642,3145725.5015271804,-91.5,-45.48,-22.45,24320.0,27974.0
1687132800,24075.0,463.43567307,11384297.30896455,-11.89,-48.27,-22.9,25238.0,27832.0
1687219200,24562.0,627.28884014,16256190.2922281,48.32,-51.79,-23.69,26582.0,27880.0
1687305600,25913.0,903.94990648,24633538.90148648,152.86,-50.44,-23.92,27258.0,27792.0
1687392000,27230.0,543.54275409,14831107.58809974,378.75,-42.62,-23.9,27716.0,27791.0
1687478400,27259.0,531.01962793,14960415.97767189,558.18,-26.04,-22.17,28100.0,27961.0
1687564800,28174.0,140.42381598,3935377.4428395,622.54,-7.37,-20.86,27974.0,27970.0
1687651200,28009.0,161.18704285,4503404.79018615,744.75,10.78,-18.92,27832.0,28038.0
1687737600,27933.0,356.27339393,9880173.76046676,727.57,27.73,-16.83,27880.0,28294.0
1687824000,27744.0,431.70215647,12094999.31781999,544.61,44.19,-15.47,27792.0,28408.0
1687910400,28019.0,199.34613185,5495175.4705771,273.18,59.07,-14.27,27791.0,28192.0
1687996800,27566.0,283.43563094,7940732.63641504,110.57,82.31,-12.18,27961.0,27786.0
1688083200,28010.0,470.33293312,13127932.82924544,12.36,99.93,-10.76,27970.0,27581.0
1688169600,27909.0,125.02534394,3504585.41598214,-46.14,119.06,-8.65,28038.0,27668.0
1688256000,28023.0,105.72246974,2965938.16608596,-11.57,134.11,-6.64,28294.0,27582.0
1688342400,28049.0,329.37560747,9400379.8371938,21.11,145.21,-4.69,28408.0,27578.0
1688428800,28535.0,277.81015216,7857026.723389119,45.21,158.68,-3.2,28192.0,27732.0
1688515200,28278.0,253.45079931,7123741.61620617,90.25,172.99,-1.24,27786.0,27553.0
1688601600,28106.0,493.76672239,13561303.03044135,118.79,184.64,0.59,27581.0,27654.0
1688688000,27465.0,338.78068076,9383208.51500972,54.93,184.77,2.14,27668.0,27538.0
1688774400,27693.0,141.898843,3922651.615892,-33.46,188.78,3.11,27582.0,27040.0
1688860800,27650.0,99.80542997,2746046.6001945804,-92.39,187.39,4.28,27578.0,26992.0
1688947200,27514.0,274.47307033,7586984.61006186,-131.93,184.27,5.6,27732.0,26892.0
1689033600,27644.0,260.32071201,7242122.2081182,-169.0,179.25,7.76,27553.0,26724.0
1689120000,27817.0,357.81839706,9764506.23737034,-103.61,170.21,10.32,27654.0,26662.0
1689206400,27280.0,663.54042428,18598374.55214412,-24.57,160.83,12.64,27538.0,26738.0
1689292800,28026.0,468.36176326,12668717.33441974,-11.18,145.87,14.81,27040.0,26830.0
1689379200,27048.0,269.09463802,7273897.16031862,20.07,134.03,17.67,26992.0,26842.0
1689465600,27028.0,185.27887554,4994562.64793178,-40.93,108.3,19.71,26892.0,26934.0
1689552000,26950.0,376.62950457,10106099.49612681,-87.18,82.0,21.77,26724.0,26710.0
1689638400,26831.0,424.2843272,11292751.6527552,-139.0,58.34,23.28,26662.0,26412.0
1689724800,26612.0,265.48834241,7091724.60245592,-164.86,33.84,25.26,26738.0,26468.0
1689811200,26708.0,317.58563356,8501132.23913408,-160.43,5.68,26.06,26830.0,26546.0
1689897600,26773.0,190.76838482,5129189.56265534,-179.39,-19.64,26.51,26842.0,26594.0
1689984000,26887.0,85.99953186,2304529.45525242,-64.39,-36.18,26.27,26934.0,26613.0
1690070400,26819.0,146.92127932,3973926.76304736,-32.14,-43.27,26.52,26710.0,26592.0
1690156800,27045.0,360.36472455,9504619.61000625,-4.29,-50.46,26.5,26412.0,26554.0
1690243200,26373.0,244.91433487,6478229.07164637,44.11,-49.68,26.45,26468.0,26742.0
1690329600,26445.0,342.09849494,9062873.32795048,0.11,-53.87,26.54,26546.0,26783.0
1690416000,26489.0,297.02393042,7901430.59703284,-51.11,-57.4,26.64,26594.0,26634.0
1690502400,26598.0,268.19676035,7131351.857706499,-77.93,-61.28,27.5,26613.0,26516.0
1690588800,26590.0,53.88811184,1435363.74697024,-75.96,-62.0,28.35,26592.0,26396.0
1690675200,26636.0,116.94120478,3104672.04570422,-52.32,-65.27,29.15,26554.0,26394.0
1690761600,26549.0,345.41027104,9173405.97828032,-22.86,-64.75,29.99,26742.0,26448.0
1690848000,26557.0,469.58259287,12643980.89561762,36.11,-64.87,30.05,26783.0,26821.0
1690934400,26926.0,375.1721223,9994585.338072,17.64,-63.54,30.44,26634.0,27028.0
1691020800,26633.0,261.77039938,6972516.35788568,42.43,-59.01,31.22,26516.0,26856.0
1691107200,26632.0,384.80974018,10158592.33101182,24.93,-52.51,31.74,26396.0,26821.0
1691193600,26396.0,71.9106145,1898224.4909565,17.75,-46.95,32.71,26394.0,26866.0
1691280000,26394.0,74.79625677,1974247.19744415,-17.07,-43.36,33.1,26448.0,26820.0
1691366400,26389.0,446.24476706,11828163.79569236,-38.61,-43.45,33.19,26821.0,26851.0
1691452800,26501.0,321.90030335,8736696.13322235,-64.46,-41.52,32.76,27028.0,26839.0
1691539200,27132.0,290.18811141,7813024.71160284,-71.46,-38.58,32.43,26856.0,26556.0
1691625600,26918.0,274.64680345,7359161.09844275,43.86,-32.0,32.49,26821.0,25443.0
1691712000,26797.0,148.35181839,3982504.56467955,87.04,-25.73,32.05,26866.0,24246.0
1691798400,26844.0,65.1324009,1751345.1278000998,106.93,-18.73,31.45,26820.0,24023.0
1691884800,26883.0,111.86918637,2993283.8197020898,92.25,-14.68,30.86,26851.0,24088.0
1691971200,26756.0,307.04273837,8273573.62811802,65.46,-5.03,30.34,26839.0,24043.0
1692057600,26940.0,341.39443701,9128204.45677338,6.89,-2.44,29.82,26556.0,23988.0
1692144000,26737.0,255.93233041,6750471.14689416,-29.07,1.33,29.34,25443.0,24168.0
1692230400,26374.0,705.12403694,17284000.39347328,-12.32,3.29,28.97,24246.0,24280.0
1692316800,24510.0,620.94153214,14891419.82378148,-50.93,2.19,28.01,24023.0,24180.0
1692403200,23982.0,216.95921603,5220906.57454592,-287.11,-12.25,25.66,24088.0,24118.0
1692489600,24056.0,190.55800916,4596449.73894836,-491.46,-28.5,23.09,24043.0,24138.0
1692576000,24114.0,308.39658157,7392882.85339604,-580.11,-42.61,20.31,23988.0,24132.0
1692662400,23972.0,362.88783262,8711122.4220431,-579.71,-54.35,17.68,24168.0,24790.0
1692748800,24005.0,439.6851877,10698419.9871164,-473.89,-66.24,15.27,24280.0,25231.0
1692835200,24330.0,320.73364427,7771055.46701783,-287.54,-75.1,12.31,24180.0,24445.0
1692921600,24222.0,365.274109,8816986.443042,-20.64,-85.13,9.76,24118.0,23928.0
1693008000,24132.0,72.25620441,1741663.5510986398,41.39,-94.46,7.3,24138.0,23987.0
1693094400,24104.0,110.57762899,2672882.44794628,28.64,-103.08,4.89,24132.0,24065.0
1693180800,24168.0,279.08495628,6725110.19147916,18.11,-110.08,3.32,24790.0,24008.0
1693267200,24084.0,492.8691237,12566191.1778552,21.0,-115.61,1.63,25231.0,23974.0
1693353600,25483.0,383.67224828,9583749.08978612,-7.32,-120.29,-0.16,24445.0,24030.0
1693440000,24979.0,401.46023721,9599315.73192831,114.96,-115.4,-1.17,23928.0,24278.0
1693526400,23913.0,396.07152101,9483536.499063442,176.89,-113.24,-2.93,23987.0,24382.0
1693612800,23943.0,124.81606361,2999454.82461191,86.0,-114.71,-5.09,24065.0,24220.0
1693699200,24023.0,131.7728365,3176647.7695055003,-3.5,-116.67,-7.33,24008.0,24172.0
1693785600,24105.0,429.69448157,10273995.0543387,-81.68,-116.92,-9.43,23974.0,23768.0
1693872000,23909.0,232.95614994,5599799.932257719,-139.04,-117.1,-12.44,24030.0,23730.0
1693958400,24043.0,227.77586114,5470492.85699938,-227.14,-117.55,-14.53,24278.0,24236.0
1694044800,24015.0,291.38606632,7150614.0674928,-94.79,-116.06,-17.15,24382.0,24694.0
1694131200,24544.0,334.7224116,8106976.808952,14.0,-112.94,-19.79,24220.0,24946.0
1694217600,24216.0,90.72564139,2197828.66267275,61.61,-100.94,-21.99,24172.0,24925.0
1694304000,24220.0,178.44024121,4304692.37895004,55.82,-91.38,-24.82,23768.0,24882.0
1694390400,24118.0,422.32630395,9890037.3859011,52.14,-81.43,-27.63,23730.0,24950.0
1694476800,23425.0,424.41100201,10200718.43331035,42.21,-70.67,-30.57,24236.0,25254.0
1694563200,24031.0,333.58092379,8153384.93927518,-70.43,-62.9,-34.05,24694.0,25470.0
1694649600,24442.0,376.93013582,9402522.2380299,-81.71,-50.56,-37.71,24946.0,25190.0
1694736000,24943.0,243.1323127,6066151.201865,-52.54,-33.08,-40.94,24925.0,24943.0
1694822400,24950.0,115.12184933,2866534.0483170003,90.64,-12.66,-43.3,24882.0,24973.0
1694908800,24900.0,100.36467755,2495567.70728075,173.46,6.11,-45.54,24950.0,24818.0
1694995200,24865.0,370.66997899,9279722.92401465,225.29,12.32,-47.94,25254.0,24730.0
1695081600,25031.0,328.69552035,8374175.771956949,234.5,14.5,-50.03,25470.0,24800.0
1695168000,25477.0,335.86324247,8552085.74301361,135.82,17.87,-50.98,25190.0,24936.0
1695254400,25458.0,230.84230333,5752821.0412869295,114.14,24.07,-50.6,24943.0,25326.0
1695340800,24920.0,221.52612733,5530621.29492078,97.5,28.58,-50.19,24973.0,25509.0
1695427200,24964.0,71.34868346,1782432.81019772,58.5,29.17,-49.46,24818.0,25475.0
1695513600,24982.0,181.03321398,4463011.82424894,26.04,31.89,-48.76,24730.0,25996.0
1695600000,24650.0,344.34050764,8542743.65404076,-12.14,33.69,-48.06,24800.0,26379.0
1695686400,24809.0,197.13715159,4887029.9879161,-93.82,32.39,-47.7,24936.0,26216.0
1695772800,24788.0,364.93269266,9154336.5953761,-127.07,31.7,-46.96,25326.0,26326.0
1695859200,25080.0,291.19903743,7446541.785159959,-90.93,30.99,-46.52,25509.0,26220.0
1695945600,25567.0,236.09689629,6008902.1074767895,-1.61,31.32,-45.49,25475.0,26201.0
1696032000,25445.0,97.99166459,2499277.40536795,76.54,43.99,-44.13,25996.0,26418.0
1696118400,25502.0,265.69627261,7038559.957711509,124.79,52.36,-42.74,26379.0,26430.0
1696204800,26494.0,493.62981042,12964693.34087088,164.54,53.55,-41.24,26216.0,26256.0
1696291200,26233.0,250.3981853,6560432.45486,244.57,60.63,-38.62,26326.0,25960.0
1696377600,26192.0,215.87128061,5711738.213659991,253.5,65.44,-36.34,26220.0,25565.0
1696464000,26444.0,233.07260241,6059188.44485277,204.18,69.57,-34.18,26201.0,25338.0
1696550400,25995.0,276.92003445,7312627.3497211505,173.43,73.05,-32.29,26418.0,25476.0
1696636800,26402.0,61.19153718,1617475.90227894,115.43,73.42,-30.54,26430.0,25566.0
1696723200,26429.0,165.63521545,4377738.7443435,68.32,75.37,-28.5,26256.0,25694.0
1696809600,26430.0,295.4177661,7704790.7576541,-1.93,80.07,-26.52,25960.0,26416.0
1696896000,26086.0,176.03875758,4547961.3020793,36.54,81.67,-24.42,25565.0,26937.0
1696982400,25831.0,391.61587338,9907489.98064062,3.14,80.1,-22.43,25338.0,26874.0
1697068800,25289.0,222.13666291,5639605.597959081,-58.18,75.35,-21.0,25476.0,27018.0
1697155200,25383.0,229.65476789,5872042.76017941,-128.68,61.57,-19.38,25566.0,27577.0
